"taxonID","locationID","locality","countryCode","occurrenceStatus","establishmentMeans","source"
"rinse-registry-checklist:taxon:01b5dec55bdd8c0c07cfb8d6f34e1b47","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:01da6c2065311a34fba40307f245bbb0","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:01da6c2065311a34fba40307f245bbb0","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:01da6c2065311a34fba40307f245bbb0","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:01da6c2065311a34fba40307f245bbb0","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:01dbb4250712a9cac57ed900468f7f38","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:01dbb4250712a9cac57ed900468f7f38","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:01dbb4250712a9cac57ed900468f7f38","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:01dbb4250712a9cac57ed900468f7f38","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:01dc444becbc2df8b2ef58a7df974e34","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:01dc444becbc2df8b2ef58a7df974e34","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:01dc444becbc2df8b2ef58a7df974e34","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:01dc444becbc2df8b2ef58a7df974e34","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:01e351ddc05f9d80bb5c0c8d3776b118","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:01e351ddc05f9d80bb5c0c8d3776b118","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:01e351ddc05f9d80bb5c0c8d3776b118","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:01e351ddc05f9d80bb5c0c8d3776b118","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:01ea690477f655ba3c55cb77bb1cae73","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:01ea690477f655ba3c55cb77bb1cae73","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:01ea690477f655ba3c55cb77bb1cae73","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:01ea690477f655ba3c55cb77bb1cae73","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:01fa01c9666f81592df3e36f0bd40df7","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:01fa01c9666f81592df3e36f0bd40df7","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:01fa01c9666f81592df3e36f0bd40df7","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:01fa01c9666f81592df3e36f0bd40df7","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:02040f55fc2f3004219683a9e6389140","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:02040f55fc2f3004219683a9e6389140","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:02040f55fc2f3004219683a9e6389140","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:02040f55fc2f3004219683a9e6389140","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:021f2bc39a067a6cfd01977a04498299","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:021f2bc39a067a6cfd01977a04498299","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:021f2bc39a067a6cfd01977a04498299","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:021f2bc39a067a6cfd01977a04498299","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:022bb15bc211fe9514884174bdfc47da","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:022bb15bc211fe9514884174bdfc47da","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:022bb15bc211fe9514884174bdfc47da","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:022bb15bc211fe9514884174bdfc47da","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:022e93e009300c18ee519d02c46b9cb0","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:022e93e009300c18ee519d02c46b9cb0","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:022e93e009300c18ee519d02c46b9cb0","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:022e93e009300c18ee519d02c46b9cb0","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:022f3cf4b9b78fcd211fcef2c78a0a19","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:022f3cf4b9b78fcd211fcef2c78a0a19","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:022f3cf4b9b78fcd211fcef2c78a0a19","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:022f3cf4b9b78fcd211fcef2c78a0a19","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:024c8f9b44a850b4ed6d31093dc18528","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:024c8f9b44a850b4ed6d31093dc18528","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:024c8f9b44a850b4ed6d31093dc18528","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:024c8f9b44a850b4ed6d31093dc18528","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:02708d4cde1fdca47690a23447230437","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:02708d4cde1fdca47690a23447230437","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:02708d4cde1fdca47690a23447230437","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:02708d4cde1fdca47690a23447230437","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:0276e027ba868f003d557e2238f69209","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:0276e027ba868f003d557e2238f69209","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:0276e027ba868f003d557e2238f69209","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:0276e027ba868f003d557e2238f69209","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:028c00d4ff8fbd2016e13f8019e03931","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:028c00d4ff8fbd2016e13f8019e03931","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:028c00d4ff8fbd2016e13f8019e03931","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:028c00d4ff8fbd2016e13f8019e03931","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:02c1c0f12f1b7c820d8a25c52344baf8","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:02c1c0f12f1b7c820d8a25c52344baf8","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:02c1c0f12f1b7c820d8a25c52344baf8","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:02c1c0f12f1b7c820d8a25c52344baf8","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:02c6f3f9e505ffccc1e669d312ba61d0","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:02c6f3f9e505ffccc1e669d312ba61d0","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:02c6f3f9e505ffccc1e669d312ba61d0","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:02c6f3f9e505ffccc1e669d312ba61d0","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:02cd0a1d392f62605342d31c86fb5976","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:02cd0a1d392f62605342d31c86fb5976","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:02cd0a1d392f62605342d31c86fb5976","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:02cd0a1d392f62605342d31c86fb5976","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:02cd2dfbafa85c55fb7174aae5fa0b56","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:02cd2dfbafa85c55fb7174aae5fa0b56","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:02cd2dfbafa85c55fb7174aae5fa0b56","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:02cd2dfbafa85c55fb7174aae5fa0b56","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:02d0753f5907f6b4ce2c8b76ff9d8cc5","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:02d0753f5907f6b4ce2c8b76ff9d8cc5","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:02d0753f5907f6b4ce2c8b76ff9d8cc5","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:02d0753f5907f6b4ce2c8b76ff9d8cc5","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:02d1f32e493b07cb39fcb5609c753ad2","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:02d1f32e493b07cb39fcb5609c753ad2","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:02d1f32e493b07cb39fcb5609c753ad2","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:02d1f32e493b07cb39fcb5609c753ad2","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:02d988cb8acf275f248e6861b895816b","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:02d988cb8acf275f248e6861b895816b","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:02d988cb8acf275f248e6861b895816b","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:02d988cb8acf275f248e6861b895816b","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:02da78a05f7678ab8f8a8584f8509c1f","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:02da78a05f7678ab8f8a8584f8509c1f","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:02da78a05f7678ab8f8a8584f8509c1f","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:02da78a05f7678ab8f8a8584f8509c1f","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:02dc76df11d2d6fee507ad81cddb374f","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:02dc76df11d2d6fee507ad81cddb374f","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:02dc76df11d2d6fee507ad81cddb374f","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:02dc76df11d2d6fee507ad81cddb374f","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:02efca3516e4b0f0f03caf36ec682214","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:02efca3516e4b0f0f03caf36ec682214","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:02efca3516e4b0f0f03caf36ec682214","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:02efca3516e4b0f0f03caf36ec682214","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:02fecea9034af8a8c4a586a89394e11c","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:02fecea9034af8a8c4a586a89394e11c","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:02fecea9034af8a8c4a586a89394e11c","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:02fecea9034af8a8c4a586a89394e11c","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:02fee16b82ffffeec6b8b96b4e9fe6b7","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:02fee16b82ffffeec6b8b96b4e9fe6b7","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:02fee16b82ffffeec6b8b96b4e9fe6b7","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:02fee16b82ffffeec6b8b96b4e9fe6b7","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:0304a56d817ab4f625381f98871bb978","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:0304a56d817ab4f625381f98871bb978","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:0304a56d817ab4f625381f98871bb978","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:0304a56d817ab4f625381f98871bb978","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:030773d36076a23905fd5800646651a5","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:030773d36076a23905fd5800646651a5","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:030773d36076a23905fd5800646651a5","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:030773d36076a23905fd5800646651a5","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:031143f578c6853b51d655dcc4be8a6e","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:031143f578c6853b51d655dcc4be8a6e","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:031143f578c6853b51d655dcc4be8a6e","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:031143f578c6853b51d655dcc4be8a6e","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:031d065bcb5cf5a78d37c6e46c31e86b","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:031d065bcb5cf5a78d37c6e46c31e86b","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:031d065bcb5cf5a78d37c6e46c31e86b","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:031d065bcb5cf5a78d37c6e46c31e86b","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:031d504af9f70ab138a65635738e00b6","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:031d504af9f70ab138a65635738e00b6","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:031d504af9f70ab138a65635738e00b6","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:031d504af9f70ab138a65635738e00b6","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:03202ff919453869f070aa100681c2eb","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:03202ff919453869f070aa100681c2eb","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:03202ff919453869f070aa100681c2eb","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:03202ff919453869f070aa100681c2eb","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:03217d4cd2d185e1aaa606ef5c46f9a8","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:03217d4cd2d185e1aaa606ef5c46f9a8","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:03217d4cd2d185e1aaa606ef5c46f9a8","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:03217d4cd2d185e1aaa606ef5c46f9a8","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:0325bc1e5b4e1e69cd434b2ff704c12f","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:0325bc1e5b4e1e69cd434b2ff704c12f","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:0325bc1e5b4e1e69cd434b2ff704c12f","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:0325bc1e5b4e1e69cd434b2ff704c12f","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:032898208da686462d25a3535e835dd6","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:032898208da686462d25a3535e835dd6","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:032898208da686462d25a3535e835dd6","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:032898208da686462d25a3535e835dd6","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:034713ba8f56ec1d8f098b88a6aeaa48","WGSRPD:GRB","Great Britain","GB","present","introduced",
